id,monto,cantidad,categoria,region,descuento
4497,105.33,26,Electronica,Sur,0.32
4498,3836.05,37,Hogar,Centro,0.22
4499,3379.85,63,Deportes,Norte,0.49
4500,4309.32,43,Deportes,Norte,0.09
4501,3523.75,100,Alimentos,Este,0.33
4502,3798.54,98,Ropa,Oeste,0.4
4503,849.32,,Hogar,Este,0.33
4504,661.9,94,,,0.1
4505,4713.54,,Ropa,Este,0.29
4506,189.51,68,Electronica,Centro,0.36
4507,3654.52,,Hogar,Norte,0.24
4508,1231.1,82,Alimentos,Oeste,
4509,1583.31,,,Sur,0.31
4510,2733.76,1,Deportes,Norte,0.47
4511,463.35,59,Ropa,Norte,0.3
4512,4866.12,65,Alimentos,Este,0.49
4513,4164.12,15,Hogar,Oeste,0.09
4514,2797.55,100,,Norte,0.36
4515,1168.51,90,Deportes,Este,0.39
4516,1882.12,34,Electronica,,0.28
4517,3735.63,22,Ropa,Sur,0.36
4518,1787.24,40,Ropa,Norte,0.11
4519,571.07,3,Hogar,Centro,0.35
4520,464.0,41,Electronica,Norte,0.08
4521,655.79,51,Deportes,Norte,0.44
4522,97.92,9,Alimentos,,0.33
4523,3187.98,70,Electronica,Centro,0.04
4524,2802.33,77,Alimentos,Oeste,0.04
4525,3524.06,5,Ropa,,0.25
4526,1825.48,74,Ropa,Este,0.0
4527,4803.15,15,Alimentos,Norte,0.36
4528,4168.52,16,Electronica,Este,0.02
4529,1110.59,76,Deportes,Sur,0.1
4530,5.6,82,Hogar,Sur,0.17
4531,254.19,29,Hogar,Sur,0.26
4532,2942.28,3,Electronica,Oeste,0.01
4533,223.78,56,Alimentos,,0.32
4534,93.87,99,Alimentos,Este,0.49
4535,3715.73,8,Deportes,,0.05
4536,15.94,45,Electronica,Norte,0.26
4537,564.9,45,Electronica,Centro,
4538,1952.47,61,Electronica,Sur,0.4
4539,3369.83,81,Hogar,Centro,0.5
4540,4352.62,98,Ropa,Este,0.39
4541,4728.77,11,Alimentos,Oeste,0.41
4542,1480.29,19,Electronica,Centro,0.36
4543,4688.62,9,Electronica,Norte,0.18
4544,,3,Hogar,Este,0.36
4545,4587.36,58,Electronica,,0.3
4546,128.9,21,Alimentos,Este,0.03
4547,758.59,1,,Sur,0.06
4548,853.15,26,Electronica,Sur,0.04
4549,2732.22,45,Electronica,Sur,0.03
4550,2248.41,,Electronica,Centro,0.13
4551,3776.94,52,,Centro,0.45
4552,2927.29,46,Hogar,Este,0.05
4553,4184.41,49,Ropa,Norte,0.28
4554,4608.86,88,Alimentos,Centro,0.43
4555,780.44,2,Hogar,Sur,0.29
4556,3145.07,14,Alimentos,Sur,0.26
4557,,87,Deportes,Norte,0.27
4558,2816.18,5,Deportes,Norte,0.09
4559,1697.62,,,Sur,0.11
4560,1138.85,38,Hogar,Oeste,
4561,3481.78,75,,,0.06
4562,512.24,78,Alimentos,Este,0.24
4563,,15,Hogar,Centro,0.12
4564,1232.19,82,Hogar,Centro,0.4
4565,3126.53,24,Ropa,Este,0.11
4566,2447.69,,,Norte,0.32
4567,2030.47,14,Alimentos,Oeste,0.13
4568,3261.13,74,Deportes,Oeste,0.22
4569,,93,Electronica,Este,0.29
4570,1192.53,57,Deportes,,0.33
4571,380.85,25,Hogar,Oeste,0.09
4572,718.73,14,Ropa,,0.14
4573,2309.01,97,Alimentos,Oeste,0.17
4574,2263.06,25,Deportes,Sur,0.05
4575,1160.81,3,Deportes,Este,
4576,975.75,71,Electronica,Oeste,0.24
4577,,7,Electronica,Centro,0.4
4578,,17,Ropa,Sur,0.47
4579,2339.11,49,Deportes,Oeste,
4580,395.57,89,Ropa,Centro,0.04
4581,2602.89,40,,Centro,0.32
4582,1153.14,84,Deportes,Oeste,0.14
4583,3453.74,13,Ropa,Sur,0.12
4584,4050.11,14,Deportes,Centro,0.18
4585,175.72,26,,Centro,0.03
4586,4569.78,67,Alimentos,Norte,0.01
4587,2071.12,33,Electronica,Norte,0.04
4588,2687.45,66,Deportes,Este,0.22
4589,2838.79,8,Ropa,Centro,0.45
4590,2131.37,76,Deportes,Sur,0.41
4591,3882.53,,Electronica,Norte,0.15
4592,3999.85,100,,Oeste,0.12
4593,327.27,50,Electronica,Centro,0.5
4594,9.37,14,Deportes,Oeste,0.44
4595,2744.75,43,Deportes,Norte,0.11
4596,1110.72,58,Ropa,Este,0.2
4597,3530.96,73,Hogar,Oeste,0.02
4598,1258.78,54,Hogar,Este,0.35
4599,432.69,35,Hogar,Este,0.17
4600,3441.52,44,Deportes,Sur,0.21
4601,1563.71,22,Electronica,Este,0.31
4602,26.71,50,Hogar,Sur,0.03
4603,3948.47,70,Electronica,Oeste,0.46
4604,1045.57,38,Deportes,Norte,
4605,2456.78,21,Electronica,Oeste,0.45
4606,4293.62,,Deportes,Norte,0.43
4607,4240.57,27,Ropa,Norte,0.1
4608,2357.39,38,,Este,0.45
4609,1827.61,67,Electronica,Oeste,0.32
4610,3773.61,51,Hogar,Este,0.44
4611,2863.36,,Hogar,Oeste,
4612,4021.4,85,Hogar,,0.49
4613,1469.95,49,Electronica,Sur,0.35
4614,4480.95,80,Alimentos,Norte,0.16
4615,956.74,24,Deportes,Este,0.19
4616,2946.16,52,Electronica,Este,0.03
4617,185.81,82,Ropa,Centro,
4618,1671.55,96,Hogar,Sur,0.45
4619,3713.36,3,Electronica,Norte,0.34
4620,1377.02,42,Electronica,Oeste,0.22
4621,2008.37,97,Hogar,Oeste,0.07
4622,4318.27,57,Electronica,Sur,0.32
4623,2279.88,63,Ropa,Sur,0.4
4624,3009.38,60,Hogar,Norte,0.21
4625,155.39,43,Deportes,Este,0.01
4626,1020.87,68,Deportes,Norte,0.42
4627,1946.32,99,Deportes,Norte,0.21
4628,2397.25,73,Deportes,Este,0.49
4629,3730.7,37,Alimentos,Sur,0.34
4630,2266.39,35,Electronica,,0.08
4631,2303.03,71,Electronica,Sur,0.45
4632,4658.24,1,Electronica,Oeste,0.27
4633,2993.66,87,Deportes,Oeste,0.28
4634,,46,Deportes,Centro,
4635,4925.72,58,Hogar,Este,0.47
4636,4050.5,12,Deportes,Oeste,0.24
4637,2201.01,68,Ropa,Oeste,0.2
4638,2673.03,26,Deportes,Este,0.4
4639,,51,Hogar,,0.41
4640,1973.77,32,Alimentos,Norte,0.48
4641,1904.55,,,Centro,0.02
4642,4484.18,21,Deportes,Norte,0.46
4643,4293.17,37,Hogar,Norte,0.2
4644,3007.54,25,Alimentos,,0.45
4645,4764.75,82,Ropa,Centro,0.26
4646,4228.8,23,Deportes,Sur,0.41
4647,1134.87,56,Electronica,Este,0.31
4648,1605.81,49,Ropa,Este,0.43
4649,2075.02,28,Hogar,Sur,0.15
4650,1846.17,33,Alimentos,Norte,0.21
4651,3297.15,98,Hogar,Oeste,0.14
4652,3375.96,78,Deportes,Norte,0.38
4653,3399.84,28,Ropa,Oeste,0.41
4654,4927.3,55,Deportes,Sur,0.32
4655,4995.61,92,,Este,0.17
4656,2318.68,12,,Centro,0.37
4657,697.09,98,Hogar,Norte,0.47
4658,2010.58,,Alimentos,Oeste,0.22
4659,2200.95,1,Alimentos,Centro,0.16
4660,1360.97,17,Electronica,,0.34
4661,3899.24,27,Hogar,Sur,0.18
4662,,88,,Sur,0.01
4663,3731.32,50,Alimentos,Oeste,0.45
4664,4441.12,64,Hogar,Sur,0.4
4665,4052.27,78,,Este,0.14
4666,2699.78,98,Deportes,Norte,0.22
4667,2831.5,93,Deportes,Norte,0.25
4668,2814.46,81,Alimentos,Norte,0.43
4669,3769.66,54,Hogar,,0.16
4670,786.93,69,Hogar,Norte,0.25
4671,2763.07,,Ropa,,0.24
4672,4471.61,60,,Este,0.1
4673,1260.72,25,Alimentos,Este,0.02
4674,,82,Deportes,Norte,0.24
4675,908.47,97,Electronica,Centro,0.45
4676,1267.11,56,Hogar,Este,0.32
4677,4955.1,74,Alimentos,Norte,0.09
4678,536.45,98,,Norte,0.01
4679,2626.83,43,,Oeste,0.28
4680,4037.66,49,Deportes,Este,0.13
4681,4287.35,51,Alimentos,Este,0.11
4682,2373.61,,Hogar,Sur,
4683,2268.38,80,Electronica,,0.13
4684,3042.34,33,Electronica,Norte,0.4
4685,3675.57,35,Alimentos,Este,0.43
4686,1826.48,29,Alimentos,Este,0.11
4687,4658.67,3,Deportes,Sur,0.38
4688,4708.15,70,Electronica,Este,0.2
4689,1073.96,28,Deportes,Oeste,
4690,15.71,99,Ropa,Centro,0.17
4691,1456.62,55,Hogar,Sur,0.07
4692,3175.1,45,Ropa,Sur,0.04
4693,4328.55,7,Electronica,Centro,0.37
4694,4403.31,22,Ropa,,0.25
4695,3408.68,62,Hogar,Norte,0.05
4696,4500.42,85,Ropa,Sur,0.5
4697,765.44,26,,Norte,0.23
4698,2672.99,56,Electronica,Sur,0.5
4699,3036.35,71,Ropa,Este,0.1
4700,4627.29,73,Ropa,Centro,0.25
4701,1943.21,5,Ropa,Norte,0.08
4702,3383.38,,Hogar,Norte,0.36
4703,4977.99,79,Ropa,Norte,0.36
4704,2440.88,44,Alimentos,Centro,0.21
4705,1726.13,30,Electronica,Centro,0.39
4706,4543.78,56,Alimentos,Oeste,0.37
4707,3309.89,25,Deportes,,
4708,3196.33,26,Alimentos,Norte,0.28
4709,4664.45,79,Alimentos,Este,0.38
4710,1306.64,60,Alimentos,Centro,0.05
4711,2501.38,82,Alimentos,Norte,0.2
4712,4749.6,43,Deportes,,0.34
4713,1327.74,49,Electronica,Sur,0.24
4714,485.4,72,Alimentos,,0.2
4715,3116.27,96,Alimentos,Sur,0.46
4716,4224.79,43,Electronica,Norte,0.06
4717,1241.45,19,Hogar,,0.15
4718,1638.82,46,Deportes,Oeste,0.22
4719,1565.45,39,Ropa,Norte,0.27
4720,3866.26,78,Ropa,Este,0.09
4721,4131.42,70,,Este,0.19
4722,1549.54,90,Alimentos,Centro,0.16
4723,167.85,87,Electronica,Centro,0.43
4724,3263.11,41,Electronica,Sur,0.14
4725,372.06,63,Deportes,Sur,0.46
4726,3009.86,13,Alimentos,,0.14
4727,3286.81,,Ropa,Norte,0.44
4728,1310.82,80,Electronica,Centro,0.16
4729,2106.81,54,Deportes,,0.28
4730,2752.93,54,Deportes,,0.21
4731,133.49,68,,Norte,0.26
4732,979.61,70,Ropa,Sur,0.43
4733,3780.02,59,Hogar,Sur,0.49
4734,1029.32,60,Alimentos,Este,0.32
4735,3485.62,72,Ropa,Sur,0.0
4736,837.48,77,Deportes,Este,0.41
4737,4260.61,22,Deportes,Este,0.2
4738,1758.98,79,Ropa,Centro,0.39
4739,2280.42,66,Deportes,Norte,0.13
4740,412.81,45,Ropa,,0.46
4741,2937.16,93,,Centro,0.33
4742,2145.84,81,Deportes,Centro,0.33
4743,3654.32,43,Electronica,Centro,0.46
4744,2368.66,36,Hogar,Este,0.26
4745,,,Deportes,Este,0.21
4746,4202.25,64,Deportes,Norte,0.49
4747,4011.82,64,Alimentos,Sur,0.11
4748,3086.45,90,Electronica,Centro,0.44
4749,4090.67,1,Ropa,Oeste,0.35
4750,1369.63,80,Electronica,,0.34
4751,1728.04,6,Alimentos,Oeste,0.33
4752,4694.07,61,Deportes,Este,0.45
4753,1217.87,7,Ropa,Centro,0.27
4754,,87,Ropa,Oeste,0.36
4755,3852.76,2,Ropa,Norte,0.44
4756,4340.38,45,Hogar,Sur,0.11
4757,4245.62,58,Deportes,Este,0.18
4758,4384.62,93,Deportes,Sur,0.38
4759,1552.85,61,,Este,0.02
4760,1328.77,31,Deportes,Centro,0.31
4761,2278.33,16,,Oeste,0.16
4762,983.15,,Electronica,Centro,0.17
4763,607.53,57,Alimentos,Sur,0.18
4764,2624.83,25,Electronica,Centro,0.47
4765,4809.13,12,Hogar,Oeste,0.0
4766,4090.53,34,Deportes,Sur,0.49
4767,4973.88,54,Deportes,Este,0.14
4768,1955.23,69,Hogar,Norte,0.36
4769,2634.59,59,Electronica,Sur,0.48
4770,3093.47,21,Deportes,Norte,0.45
4771,972.61,54,Hogar,Sur,
4772,4974.94,39,Hogar,Este,0.31
4773,4355.49,22,,Oeste,0.05
4774,550.43,89,Ropa,Este,0.29
4775,3585.43,48,Alimentos,Oeste,0.03
4776,512.61,23,Alimentos,Este,0.23
4777,2574.05,18,Hogar,Norte,0.03
4778,3719.33,,Hogar,Este,0.39
4779,1042.1,1,Hogar,Sur,0.5
4780,1836.37,91,Hogar,,0.09
4781,757.98,93,Ropa,Norte,0.13
4782,3249.86,65,Alimentos,Sur,0.13
4783,3169.34,93,Ropa,Este,0.17
4784,,93,Electronica,Norte,0.4
4785,4967.1,1,Ropa,Sur,0.33
4786,262.26,97,Ropa,Este,0.28
4787,2012.22,76,Alimentos,Centro,0.26
4788,2196.61,50,Alimentos,Sur,0.02
4789,4205.35,1,Hogar,Norte,0.49
4790,1448.26,59,Alimentos,,0.19
4791,4194.68,42,Electronica,Este,0.38
4792,1987.54,96,Alimentos,Este,0.07
4793,310.99,9,Deportes,Norte,0.43
4794,1235.01,44,Electronica,Sur,0.38
4795,4879.68,51,Deportes,Norte,0.41
4796,3580.28,37,Deportes,Este,0.15
4797,747.57,100,Ropa,Centro,0.01
4798,3298.17,85,Hogar,Sur,0.03
4799,3795.87,49,Ropa,Centro,0.47
4800,3677.59,37,Deportes,Oeste,0.38
4801,1817.69,36,Hogar,,
4802,1233.69,49,Electronica,Este,0.24
4803,4198.37,9,Hogar,Sur,0.47
4804,4059.2,74,Deportes,Sur,0.23
4805,975.25,9,Ropa,Centro,0.08
4806,987.98,11,Ropa,Centro,0.47
4807,1926.99,4,Electronica,Norte,0.43
4808,1499.98,44,Alimentos,Oeste,0.09
4809,136.28,83,Alimentos,,0.29
4810,785.56,89,Electronica,Sur,0.32
4811,2766.32,30,Deportes,Centro,0.26
4812,4528.7,3,Alimentos,Oeste,0.38
4813,1731.1,24,Ropa,Sur,0.45
4814,,72,Deportes,Centro,0.44
4815,1972.11,60,Deportes,Centro,0.38
4816,1836.83,47,Hogar,Sur,
4817,4693.88,1,Alimentos,Este,0.17
4818,521.0,86,Hogar,Este,0.38
4819,718.46,58,,Centro,0.32
4820,4748.58,73,Hogar,Sur,0.24
4821,4212.74,26,Alimentos,Sur,0.08
4822,2042.84,29,Ropa,Este,0.03
4823,4210.19,16,,Oeste,
4824,3254.47,,Electronica,Sur,0.37
4825,1820.44,99,Deportes,Oeste,0.29
4826,3132.21,37,Ropa,,0.21
4827,3686.57,11,Electronica,Este,0.37
4828,51.3,82,Deportes,Centro,0.06
4829,132.47,9,Electronica,Sur,0.33
4830,3661.17,73,Ropa,,0.02
4831,1449.37,11,,Sur,0.03
4832,4004.57,2,Hogar,Norte,0.18
4833,82.02,46,Ropa,Norte,0.13
4834,109.99,35,Ropa,,0.47
4835,2701.72,43,Ropa,Oeste,0.04
4836,1283.99,79,Hogar,Norte,0.06
4837,4769.12,24,Electronica,Oeste,0.17
4838,938.53,,Alimentos,Sur,0.37
4839,104.9,93,Deportes,Sur,0.37
4840,2040.51,2,Deportes,Norte,0.29
4841,2955.95,99,,Centro,0.13
4842,575.75,80,Deportes,Sur,0.35
4843,2240.08,94,Alimentos,Este,0.35
4844,962.63,6,Hogar,Oeste,0.21
4845,4271.89,36,,,0.44
4846,2829.8,90,Electronica,Oeste,0.07
4847,3089.57,50,,,0.25
4848,678.09,65,Ropa,Norte,0.11
4849,2274.75,72,Electronica,Oeste,0.12
4850,85.68,20,Ropa,Oeste,0.48
4851,3411.48,54,Electronica,Norte,0.21
4852,13.22,4,Hogar,Oeste,0.09
4853,2062.88,54,Deportes,Este,0.4
4854,,52,,Este,0.25
4855,,84,Electronica,Norte,
4856,220.04,24,Deportes,Este,0.35
4857,4817.05,38,Alimentos,Sur,0.04
4858,2091.81,48,Deportes,Norte,
4859,465.6,81,Deportes,Sur,0.37
4860,2611.77,31,Alimentos,Norte,0.47
4861,3835.29,43,Electronica,Oeste,0.48
4862,4354.64,14,Ropa,Centro,0.22
4863,3582.36,72,Electronica,Oeste,0.45
4864,2149.59,51,Alimentos,Este,0.18
4865,3308.65,64,Electronica,Sur,0.3
4866,2730.72,92,Electronica,Norte,
4867,,1,Electronica,Oeste,0.42
4868,,4,Deportes,Este,0.17
4869,2005.74,3,Deportes,,0.2
4870,2951.95,91,,Sur,0.2
4871,848.66,57,Electronica,Oeste,0.05
4872,,67,Alimentos,Norte,0.43
4873,2940.82,65,Deportes,Sur,0.45
4874,3345.03,36,Deportes,,0.44
4875,1473.71,11,Ropa,Oeste,0.15
4876,1891.82,5,Hogar,Oeste,0.42
4877,2216.72,14,Deportes,,0.11
4878,4662.77,63,Ropa,Norte,0.4
4879,3948.52,21,Electronica,Centro,0.41
4880,447.68,55,Deportes,Este,0.25
4881,1850.75,71,Alimentos,Norte,0.29
4882,1506.21,44,Deportes,Sur,
4883,4526.29,49,Electronica,Este,0.5
4884,2657.63,18,Ropa,Centro,0.2
4885,1118.55,85,,Norte,0.01
4886,3980.66,90,,Centro,0.21
4887,3188.19,31,Ropa,Sur,0.14
4888,3229.74,35,Hogar,Norte,0.25
4889,2459.81,40,Alimentos,Sur,0.18
4890,,46,Electronica,Oeste,0.03
4891,4336.48,5,Hogar,Oeste,0.1
4892,3263.29,58,,Este,0.5
4893,427.25,12,Alimentos,Norte,0.37
4894,2543.98,89,Hogar,Este,0.35
4895,2639.83,88,Hogar,,0.25
4896,1958.12,86,Electronica,Norte,0.04
4897,3643.41,53,Alimentos,Oeste,0.4
4898,2233.32,72,Electronica,Este,0.24
4899,2358.14,45,Electronica,Centro,0.1
4900,821.07,83,Ropa,Oeste,0.48
4901,1945.52,98,Ropa,Centro,0.34
4902,2553.28,74,Alimentos,Este,0.22
4903,851.7,75,Alimentos,Oeste,0.02
4904,4382.21,79,Electronica,,0.38
4905,3277.02,89,Alimentos,Centro,0.08
4906,4523.98,67,Deportes,Este,0.43
4907,661.61,89,Alimentos,Sur,0.45
4908,308.14,99,Alimentos,Centro,0.44
4909,3514.52,80,Deportes,Oeste,0.28
4910,4486.28,85,Hogar,Este,0.08
4911,2283.24,69,Hogar,Oeste,0.44
4912,4662.37,31,Alimentos,,0.36
4913,1081.43,89,Electronica,Este,0.2
4914,3306.7,70,Hogar,Oeste,0.29
4915,3684.07,24,Ropa,Oeste,0.28
4916,4875.82,55,Hogar,Norte,0.49
4917,2596.47,59,Ropa,Este,0.17
4918,2990.29,4,Ropa,Sur,0.09
4919,1350.58,62,Electronica,Este,0.41
4920,932.52,9,Hogar,Centro,0.41
4921,2257.48,,Deportes,Norte,0.33
4922,3967.79,39,Alimentos,Este,0.28
4923,4276.97,32,Ropa,Norte,0.46
4924,,39,Deportes,,0.23
4925,3344.29,74,Ropa,Oeste,0.38
4926,,85,Electronica,,0.18
4927,4614.24,48,Hogar,Centro,0.46
4928,3433.86,30,Alimentos,Este,0.22
4929,4489.3,15,Ropa,Oeste,
4930,3807.98,82,Electronica,Centro,
4931,3081.87,97,Hogar,Sur,0.31
4932,3959.15,56,Electronica,Sur,0.24
4933,676.28,18,Deportes,Sur,0.11
4934,4104.12,6,Alimentos,Este,0.44
4935,2131.93,97,Electronica,Norte,0.31
4936,4834.78,,Alimentos,Centro,0.16
4937,,99,Ropa,Oeste,0.41
4938,,34,Electronica,Este,0.05
4939,1665.2,84,Hogar,Norte,0.07
4940,4213.04,80,Ropa,Norte,0.02
4941,2084.41,73,Deportes,Sur,0.45
4942,130.17,4,Deportes,,0.49
4943,1704.94,85,,Sur,0.37
4944,1822.77,26,Ropa,,0.45
4945,2073.2,48,Electronica,Sur,0.1
4946,1722.72,23,Deportes,Centro,0.34
4947,3443.73,3,Electronica,Este,0.15
4948,3506.42,13,Alimentos,,0.29
4949,3825.04,97,Electronica,Centro,0.48
4950,999.13,1,Hogar,Oeste,0.32
4951,3437.67,87,Alimentos,Oeste,0.08
4952,3582.14,25,,Centro,0.07
4953,2657.79,42,Alimentos,Sur,0.39
4954,4095.37,25,Electronica,Este,0.11
4955,3951.6,83,Electronica,Centro,0.26
4956,2758.33,33,Electronica,Norte,0.36
4957,3719.4,32,,Norte,0.35
4958,,46,Ropa,Este,0.33
4959,522.14,75,Ropa,Oeste,0.16
4960,4210.13,35,Deportes,Norte,0.47
4961,4202.53,85,Electronica,Oeste,0.17
4962,485.71,66,Electronica,Este,0.08
4963,681.94,10,Deportes,Norte,0.19
4964,4227.36,10,Electronica,Oeste,0.35
4965,1910.81,81,Ropa,Sur,0.33
4966,1540.62,40,Deportes,,0.45
4967,3313.99,41,Deportes,Norte,0.26
4968,3070.59,,Ropa,Norte,0.46
4969,1161.01,58,Hogar,Este,0.04
4970,615.95,48,Hogar,Centro,0.46
4971,4187.31,48,Alimentos,Este,0.05
4972,2123.76,41,Deportes,Este,0.05
4973,2400.33,22,Ropa,Oeste,0.03
4974,1922.87,84,Alimentos,Oeste,0.36
4975,560.51,14,Ropa,Sur,0.48
4976,307.01,9,Electronica,Este,0.01
4977,928.64,60,Electronica,Este,0.25
4978,4542.19,18,,Oeste,0.48
4979,1532.35,80,Deportes,Sur,0.24
4980,3360.92,100,Hogar,Este,0.03
4981,1904.66,58,Deportes,,0.1
4982,,14,Alimentos,Sur,0.14
4983,,62,Ropa,Este,0.49
4984,3626.26,92,Alimentos,Norte,0.11
4985,4884.63,52,Alimentos,Oeste,0.31
4986,203.14,78,Electronica,Norte,0.4
4987,2728.04,31,Alimentos,Centro,0.46
4988,912.93,27,Alimentos,Centro,0.09
4989,1431.61,75,Hogar,Oeste,0.22
4990,133.91,46,,Oeste,0.23
4991,3162.5,8,Deportes,Sur,0.24
4992,4686.25,27,,Oeste,0.21
4993,3674.44,69,Hogar,Sur,0.2
4994,2229.78,54,Ropa,Sur,0.26
4995,1215.56,14,Electronica,Oeste,0.41
4996,1428.08,43,Alimentos,Centro,0.38
4997,4036.75,77,Electronica,Este,0.03
4998,1056.31,10,Electronica,Sur,0.05
4999,2940.81,24,Ropa,Este,0.28
5000,3941.65,21,Alimentos,Este,0.42
